num__customer_id,num__past_3_years_bike_related_purchases,num__tenure,cat__first_name,cat__last_name,cat__gender,cat__job_title,cat__job_industry_category,cat__wealth_segment,cat__deceased_indicator,cat__owns_car,cat__DOB
2441.0,52.0,5.0,Loutitia,Pinkie,F,unkown,Property,High Net Worth,N,Yes,1959-03-29 00:00:00
2442.0,8.0,17.0,Odie,Enrrico,M,Social Worker,Health,Affluent Customer,N,Yes,1957-10-13 00:00:00
2443.0,30.0,20.0,Towny,Python,M,Computer Systems Analyst I,Property,High Net Worth,N,No,1990-02-13 00:00:00
2444.0,22.0,11.0,Emmet,Cristoforo,M,Associate Professor,Manufacturing,High Net Worth,N,No,1977-05-13 00:00:00
2445.0,46.0,18.0,Johnnie,Prujean,M,Quality Control Specialist,Retail,Affluent Customer,N,No,1976-03-11 00:00:00
2446.0,33.0,17.0,Lovell,Kiss,M,unkown,Retail,Affluent Customer,N,No,1956-09-07 00:00:00
2447.0,55.0,2.0,Richard,Poor,M,Tax Accountant,unkown,Affluent Customer,N,Yes,1997-01-06 00:00:00
2448.0,5.0,10.0,Lorri,Iston,F,Structural Analysis Engineer,Property,High Net Worth,N,No,1992-12-18 00:00:00
2449.0,54.0,8.0,Oates,Broadberrie,M,Tax Accountant,unkown,Affluent Customer,N,No,1982-06-01 00:00:00
2450.0,64.0,7.0,Jayson,Breheny,M,Structural Engineer,Retail,Affluent Customer,N,Yes,1974-06-21 00:00:00
2451.0,33.0,18.0,Upton,Orford,M,Editor,Argiculture,Affluent Customer,N,Yes,1973-03-09 00:00:00
2452.0,93.0,17.0,Sophronia,Yerrill,F,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,1975-07-24 00:00:00
2453.0,22.0,9.0,Ruthe,Campe,F,Safety Technician II,Telecommunications,High Net Worth,N,No,1992-08-05 00:00:00
2454.0,81.0,12.0,Gene,Brome,F,Senior Sales Associate,Property,Mass Customer,N,Yes,1960-02-13 00:00:00
2455.0,64.0,21.0,Kathe,Heatlie,F,unkown,Manufacturing,Mass Customer,N,No,1977-10-09 00:00:00
2456.0,9.0,10.0,Reidar,Pullin,M,Sales Associate,unkown,Mass Customer,N,No,1991-05-29 00:00:00
2457.0,70.0,15.0,Benito,Vearnals,M,Developer IV,IT,High Net Worth,N,Yes,1975-04-12 00:00:00
2458.0,73.0,5.0,Leilah,Liddel,F,Media Manager II,Manufacturing,High Net Worth,N,Yes,1964-04-20 00:00:00
2459.0,67.0,18.0,Jeanna,Naulls,F,Quality Engineer,Manufacturing,High Net Worth,N,No,1986-01-10 00:00:00
2460.0,88.0,12.0,Mick,Boutellier,M,Nurse Practicioner,Manufacturing,High Net Worth,N,Yes,1976-05-17 00:00:00
2461.0,89.0,17.0,Tully,unkown,M,Speech Pathologist,unkown,Affluent Customer,N,No,1976-06-12 00:00:00
2462.0,17.0,21.0,Fletcher,Hutchens,M,Assistant Media Planner,Entertainment,Affluent Customer,N,No,1980-07-05 00:00:00
2463.0,54.0,12.0,Krystle,Jovicevic,F,Pharmacist,Health,Mass Customer,N,No,1978-01-30 00:00:00
2464.0,78.0,6.0,Cleve,Jindrak,M,Speech Pathologist,Retail,Mass Customer,N,No,1983-04-06 00:00:00
2465.0,31.0,2.0,Paloma,Nilles,F,Senior Editor,unkown,Mass Customer,N,Yes,1984-06-12 00:00:00
2466.0,62.0,16.0,Araldo,Klamp,M,Software Test Engineer IV,Entertainment,High Net Worth,N,No,1980-10-04 00:00:00
2467.0,71.0,4.0,Ynez,Fawloe,F,Engineer III,Manufacturing,Affluent Customer,N,Yes,1975-07-15 00:00:00
2468.0,51.0,1.0,Parker,Barenskie,M,Marketing Assistant,Retail,High Net Worth,N,No,1995-12-12 00:00:00
2469.0,18.0,10.65704063378482,Kermie,Hedger,U,Accounting Assistant II,IT,Mass Customer,N,Yes,unkown
2470.0,70.0,13.0,Roy,Dunaway,M,unkown,Argiculture,Mass Customer,N,No,1957-07-04 00:00:00
2471.0,55.0,8.0,Noland,Bresland,M,Geological Engineer,Manufacturing,Mass Customer,N,Yes,1978-12-20 00:00:00
2472.0,99.0,16.0,Mathias,Element,M,Product Engineer,Health,High Net Worth,N,Yes,1989-06-02 00:00:00
2473.0,50.0,13.0,Davon,unkown,M,Administrative Assistant I,Entertainment,Mass Customer,N,Yes,1970-05-10 00:00:00
2474.0,59.0,6.0,Chrysa,Burrett,F,Executive Secretary,Argiculture,High Net Worth,N,Yes,1980-06-08 00:00:00
2475.0,68.0,20.0,Cammi,Ambrogioni,F,Quality Control Specialist,unkown,Mass Customer,N,No,1977-05-02 00:00:00
2476.0,13.0,17.0,Hal,Braddon,M,Administrative Officer,Property,High Net Worth,N,No,1956-09-25 00:00:00
2477.0,25.0,10.0,Barney,Tilling,M,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,1977-03-23 00:00:00
2478.0,85.0,10.0,Andreas,Lamke,M,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,1966-07-07 00:00:00
2479.0,81.0,5.0,Helge,Voller,F,Community Outreach Specialist,Retail,Mass Customer,N,No,1996-11-06 00:00:00
2480.0,3.0,16.0,Adey,Shevlin,F,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,1971-12-26 00:00:00
2481.0,71.0,12.0,Amber,Ruslin,F,Chief Design Engineer,Manufacturing,Mass Customer,N,Yes,1979-01-20 00:00:00
2482.0,95.0,10.0,Regan,Siemens,M,Pharmacist,Health,Mass Customer,N,Yes,1953-12-10 00:00:00
2483.0,54.0,10.0,Greta,Cotterrill,F,unkown,Manufacturing,Mass Customer,N,No,1987-06-06 00:00:00
2484.0,77.0,14.0,Elise,Slimm,F,Senior Quality Engineer,Property,Mass Customer,N,Yes,1979-10-03 00:00:00
2485.0,93.0,12.0,Ringo,Parkyn,M,Help Desk Technician,unkown,Mass Customer,N,Yes,1955-07-27 00:00:00
2486.0,77.0,5.0,Alaine,Halbord,F,Structural Engineer,Manufacturing,Mass Customer,N,Yes,1954-03-09 00:00:00
2487.0,92.0,14.0,Elton,Piggford,M,Operator,IT,Affluent Customer,N,Yes,1978-01-13 00:00:00
2488.0,32.0,7.0,Idalia,Braunton,F,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,1988-11-17 00:00:00
2489.0,42.0,15.0,Emma,Mates,F,Speech Pathologist,Retail,Mass Customer,N,No,1976-06-12 00:00:00
2490.0,28.0,5.0,Clint,Krause,M,unkown,Health,Mass Customer,N,Yes,1987-10-01 00:00:00
2491.0,74.0,14.0,Tabbie,Turone,M,Clinical Specialist,Health,Mass Customer,N,No,1977-05-08 00:00:00
2492.0,35.0,9.0,Gayelord,Lipman,M,Design Engineer,Manufacturing,High Net Worth,N,No,1974-02-01 00:00:00
2493.0,56.0,17.0,Rey,Collum,M,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,1981-08-19 00:00:00
2494.0,98.0,16.0,Donella,Emm,F,Senior Sales Associate,Manufacturing,High Net Worth,N,No,1974-08-08 00:00:00
2495.0,89.0,17.0,Gwenore,Suero,F,Assistant Professor,IT,Affluent Customer,N,No,1953-11-12 00:00:00
2496.0,29.0,21.0,Lew,Wittleton,M,Web Developer II,Manufacturing,Mass Customer,N,Yes,1980-08-26 00:00:00
2497.0,33.0,12.0,Gustav,Aaronsohn,M,Administrative Assistant IV,Property,Affluent Customer,N,No,1969-04-05 00:00:00
2498.0,70.0,8.0,Rosana,Emmatt,F,Software Test Engineer III,Retail,High Net Worth,N,No,1978-02-02 00:00:00
2499.0,77.0,14.0,Doll,Tschirschky,F,Account Representative I,Retail,Mass Customer,N,No,1973-08-30 00:00:00
2500.0,35.0,17.0,Micky,Livings,F,Senior Developer,Property,High Net Worth,N,Yes,1957-12-18 00:00:00
2501.0,80.0,10.0,Ora,Meaddowcroft,F,Actuary,Financial Services,Mass Customer,N,Yes,1971-07-12 00:00:00
2502.0,6.0,11.0,Concordia,Mussington,F,Structural Engineer,Manufacturing,Mass Customer,N,Yes,1964-08-23 00:00:00
2503.0,80.0,10.0,Devlin,Laneham,M,Budget/Accounting Analyst I,Health,Affluent Customer,N,Yes,1967-07-16 00:00:00
2504.0,52.0,2.0,Aloysius,Huffer,M,unkown,Property,Mass Customer,N,No,2000-04-29 00:00:00
2505.0,45.0,3.0,Myrah,McCarry,F,VP Marketing,Financial Services,High Net Worth,N,No,1980-08-25 00:00:00
2506.0,97.0,9.0,Arlana,Ferrick,F,unkown,Health,Affluent Customer,N,No,1955-01-20 00:00:00
2507.0,77.0,8.0,Alysa,Galilee,F,Biostatistician III,Health,Affluent Customer,N,Yes,1986-06-25 00:00:00
2508.0,98.0,3.0,Virgil,Borkett,M,Information Systems Manager,unkown,Mass Customer,N,No,1996-11-04 00:00:00
2509.0,99.0,7.0,Danya,Beadles,M,Help Desk Technician,Financial Services,Mass Customer,N,No,1971-07-07 00:00:00
2510.0,43.0,7.0,Nealson,Lowdham,M,Human Resources Manager,Manufacturing,Mass Customer,N,Yes,1973-04-10 00:00:00
2511.0,20.0,4.0,Jedidiah,Daulby,M,Technical Writer,Financial Services,Mass Customer,N,Yes,1991-07-12 00:00:00
2512.0,3.0,19.0,Franzen,Halliday,M,Web Developer I,unkown,High Net Worth,N,Yes,1968-05-22 00:00:00
2513.0,55.0,12.0,Rustie,Ligoe,M,Structural Analysis Engineer,Property,Mass Customer,N,No,1978-07-31 00:00:00
2514.0,25.0,17.0,Vincenty,Sayer,M,Senior Financial Analyst,Financial Services,High Net Worth,N,Yes,1975-08-11 00:00:00
2515.0,24.0,3.0,Manya,unkown,F,unkown,Retail,Affluent Customer,N,Yes,1995-03-07 00:00:00
2516.0,42.0,19.0,Zoe,Kiddye,F,Registered Nurse,Health,Mass Customer,N,No,1967-05-27 00:00:00
2517.0,1.0,9.0,Rozanna,Kegan,F,Research Nurse,Health,Mass Customer,N,Yes,1978-10-19 00:00:00
2518.0,53.0,19.0,Krystalle,Ives,F,Recruiting Manager,unkown,Mass Customer,N,Yes,1954-08-22 00:00:00
2519.0,76.0,5.0,Ryon,Dalliston,M,Senior Developer,Manufacturing,Mass Customer,N,Yes,1979-10-17 00:00:00
2520.0,71.0,10.0,Gabie,Skett,M,Accountant III,Retail,Affluent Customer,N,Yes,1974-05-27 00:00:00
2521.0,35.0,3.0,Kellia,Martugin,F,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,1999-08-29 00:00:00
2522.0,42.0,14.0,Benton,MacGragh,M,unkown,unkown,High Net Worth,N,No,1977-02-03 00:00:00
2523.0,28.0,9.0,Lauree,Shewery,F,VP Marketing,Financial Services,Mass Customer,N,Yes,1961-10-29 00:00:00
2524.0,84.0,8.0,Rustie,Kingsland,M,Help Desk Technician,Retail,Mass Customer,N,Yes,1969-05-29 00:00:00
2525.0,25.0,8.0,Hans,Ison,M,Cost Accountant,Financial Services,Mass Customer,N,No,1992-10-03 00:00:00
2526.0,89.0,8.0,Izaak,Dopson,M,Software Test Engineer II,Manufacturing,Mass Customer,N,No,1969-02-01 00:00:00
2527.0,60.0,16.0,Arly,Petersen,F,Technical Writer,unkown,Affluent Customer,N,Yes,1980-07-19 00:00:00
2528.0,81.0,15.0,Cassie,Toffaloni,M,Senior Editor,Financial Services,Affluent Customer,N,No,1978-09-23 00:00:00
2529.0,81.0,10.0,Ben,Laidler,M,Quality Engineer,Manufacturing,High Net Worth,N,Yes,1954-05-11 00:00:00
2530.0,63.0,18.0,Engracia,Foulcher,F,Business Systems Development Analyst,Property,Mass Customer,N,Yes,1960-08-03 00:00:00
2531.0,48.0,8.0,Brendan,Verbeke,M,Teacher,Property,High Net Worth,N,Yes,1981-08-20 00:00:00
2532.0,27.0,11.0,Milli,Hubbert,F,unkown,Manufacturing,Mass Customer,N,No,1969-05-01 00:00:00
2533.0,11.0,5.0,Harper,Ioannidis,M,Speech Pathologist,Health,Affluent Customer,N,Yes,1993-07-26 00:00:00
2534.0,70.0,12.0,Estelle,Lithgow,F,Research Associate,Manufacturing,Affluent Customer,N,Yes,1965-06-21 00:00:00
2535.0,53.0,13.0,Butch,Broadnicke,M,Accountant III,Financial Services,Affluent Customer,N,No,1981-08-20 00:00:00
2536.0,71.0,16.0,Aigneis,Brignall,F,Associate Professor,Health,Mass Customer,N,Yes,1964-06-10 00:00:00
2537.0,8.0,12.0,Peggi,Tolan,F,Senior Quality Engineer,unkown,Affluent Customer,N,Yes,1989-09-06 00:00:00
2538.0,13.0,20.0,Jacinta,Petrillo,F,unkown,unkown,High Net Worth,N,Yes,1959-01-22 00:00:00
2539.0,68.0,12.0,Tracie,Ashdown,M,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,1967-04-22 00:00:00
2540.0,14.0,10.65704063378482,Donavon,unkown,U,Executive Secretary,IT,Mass Customer,N,Yes,unkown
2541.0,17.0,2.0,Cleveland,Islep,M,Software Engineer II,Financial Services,High Net Worth,N,Yes,2000-03-14 00:00:00
2542.0,43.0,12.0,Amanda,Leverington,F,Accounting Assistant I,Property,Affluent Customer,N,Yes,1966-03-11 00:00:00
2543.0,41.0,2.0,Horacio,Kitchin,M,Web Developer III,unkown,Affluent Customer,N,No,1999-06-03 00:00:00
2544.0,73.0,16.0,Ellery,Bowra,M,VP Marketing,Manufacturing,Mass Customer,N,Yes,1988-01-31 00:00:00
2545.0,33.0,16.0,Grayce,Aumerle,F,Tax Accountant,Manufacturing,Mass Customer,N,Yes,1978-04-11 00:00:00
2546.0,45.0,11.0,Marinna,Hancke,F,Assistant Professor,Manufacturing,High Net Worth,N,No,1980-04-10 00:00:00
2547.0,91.0,14.0,Aili,Scruby,F,Social Worker,Health,Mass Customer,N,Yes,1985-07-08 00:00:00
2548.0,11.0,13.0,Kristien,Robberts,F,Chief Design Engineer,unkown,Mass Customer,N,No,1971-07-30 00:00:00
2549.0,12.0,4.0,Mike,Geggus,M,Pharmacist,Health,Mass Customer,N,Yes,1998-08-07 00:00:00
2550.0,34.0,4.0,Dionysus,Elmhurst,M,Pharmacist,Health,Mass Customer,N,Yes,1997-08-12 00:00:00
2551.0,0.0,5.0,Gabrila,Gobbett,F,VP Quality Control,unkown,Mass Customer,N,No,1987-10-10 00:00:00
2552.0,1.0,17.0,Allard,Skipton,M,unkown,Manufacturing,Affluent Customer,N,Yes,1973-11-02 00:00:00
2553.0,42.0,13.0,Buddy,Morfell,M,unkown,unkown,High Net Worth,N,Yes,1981-10-09 00:00:00
2554.0,76.0,12.0,Fan,Gaythwaite,F,Software Engineer III,unkown,High Net Worth,N,No,1982-08-21 00:00:00
2555.0,43.0,11.0,Brad,Tenman,M,Health Coach IV,Health,Affluent Customer,N,No,1976-09-19 00:00:00
2556.0,39.0,15.0,Chucho,Francey,M,unkown,Health,Mass Customer,N,Yes,1988-08-11 00:00:00
2557.0,37.0,19.0,Lian,Zarfai,F,unkown,unkown,Mass Customer,N,No,1978-08-19 00:00:00
2558.0,84.0,20.0,Imojean,Bosquet,F,unkown,Health,High Net Worth,N,Yes,1974-10-19 00:00:00
2559.0,7.0,8.0,Fulvia,Bernini,F,Assistant Media Planner,Entertainment,High Net Worth,N,No,1969-06-21 00:00:00
2560.0,7.0,21.0,Sherm,Tythe,M,Developer IV,unkown,Mass Customer,N,No,1980-10-01 00:00:00
2561.0,44.0,15.0,Elga,McWard,F,unkown,Manufacturing,High Net Worth,N,Yes,1963-09-06 00:00:00
2562.0,98.0,13.0,Boonie,Withams,M,Internal Auditor,Retail,Mass Customer,N,No,1980-09-26 00:00:00
2563.0,49.0,20.0,Perla,Sabatier,F,Administrative Assistant IV,unkown,Mass Customer,N,Yes,1990-03-08 00:00:00
2564.0,18.0,15.0,Bell,Carley,F,Engineer III,Health,Mass Customer,N,No,1976-04-29 00:00:00
2565.0,62.0,9.0,Joannes,Harbron,F,Junior Executive,Health,Affluent Customer,N,Yes,1969-08-17 00:00:00
2566.0,48.0,6.0,Nani,Brilleman,F,Accountant II,Entertainment,Affluent Customer,N,Yes,1996-10-29 00:00:00
2567.0,97.0,22.0,Tobe,Spirit,M,Systems Administrator IV,Financial Services,Mass Customer,N,No,1975-01-13 00:00:00
2568.0,42.0,18.0,Anna-diana,Slyne,F,Staff Scientist,Manufacturing,Mass Customer,N,No,1983-02-16 00:00:00
2569.0,62.0,16.0,Sig,Sellan,M,VP Quality Control,Retail,Mass Customer,N,No,1985-05-03 00:00:00
2570.0,13.0,18.0,Hirsch,Peele,M,Professor,Financial Services,Mass Customer,N,Yes,1977-09-10 00:00:00
2571.0,97.0,7.0,Chariot,Keefe,M,Internal Auditor,Health,Affluent Customer,N,Yes,1986-11-17 00:00:00
2572.0,30.0,13.0,Sheila,McInulty,F,Engineer III,Financial Services,Mass Customer,N,No,1980-12-30 00:00:00
2573.0,72.0,10.0,Tera,Van Weedenburg,F,Software Engineer I,unkown,Mass Customer,N,No,1954-09-23 00:00:00
2574.0,73.0,4.0,Humfrey,Boyse,M,unkown,Manufacturing,Mass Customer,N,No,1979-12-21 00:00:00
2575.0,87.0,16.0,Hagan,Abrahmer,M,Business Systems Development Analyst,Financial Services,High Net Worth,N,Yes,1974-06-07 00:00:00
2576.0,15.0,13.0,Lotty,Szubert,F,Associate Professor,Manufacturing,Mass Customer,N,No,1959-05-30 00:00:00
2577.0,78.0,10.0,Thor,Rickardsson,M,Operator,unkown,Mass Customer,N,Yes,1976-03-19 00:00:00
2578.0,49.0,3.0,Felice,McVane,M,Tax Accountant,Retail,High Net Worth,N,No,1991-02-27 00:00:00
2579.0,35.0,16.0,Celka,Demsey,F,Desktop Support Technician,Manufacturing,Mass Customer,N,No,1970-12-31 00:00:00
2580.0,27.0,13.0,Kalinda,unkown,F,Teacher,Financial Services,Mass Customer,N,Yes,1988-07-04 00:00:00
2581.0,49.0,11.0,Gwenette,Appleton,F,unkown,Manufacturing,Affluent Customer,N,Yes,1974-06-10 00:00:00
2582.0,98.0,7.0,Harv,Pavey,M,Director of Sales,Health,Mass Customer,N,No,1977-08-10 00:00:00
2583.0,34.0,15.0,Appolonia,Oxe,F,Human Resources Assistant I,Property,Mass Customer,N,No,1963-09-12 00:00:00
2584.0,86.0,12.0,Sharia,unkown,F,Technical Writer,Financial Services,High Net Worth,N,No,1980-07-07 00:00:00
2585.0,15.0,7.0,Sly,Passo,M,Geologist III,unkown,Affluent Customer,N,No,1994-06-22 00:00:00
2586.0,10.0,13.0,Heywood,Sollett,M,Tax Accountant,Financial Services,Mass Customer,N,Yes,1979-09-12 00:00:00
2587.0,76.0,4.0,Maren,Dachs,F,Data Coordiator,unkown,Affluent Customer,N,No,1979-03-30 00:00:00
2588.0,37.0,2.0,Kimball,Martinho,M,Professor,unkown,High Net Worth,N,No,2001-01-02 00:00:00
2589.0,42.0,8.0,Alvera,Kiddle,F,unkown,unkown,High Net Worth,N,No,1965-08-02 00:00:00
2590.0,48.0,11.0,Roslyn,Tewkesbury.,F,General Manager,Financial Services,Affluent Customer,N,Yes,1964-09-22 00:00:00
2591.0,50.0,13.0,Estevan,Rylett,M,unkown,Retail,High Net Worth,N,No,1974-02-04 00:00:00
2592.0,84.0,1.0,Archibaldo,Argrave,M,Help Desk Operator,Financial Services,Mass Customer,N,Yes,1995-06-19 00:00:00
2593.0,69.0,19.0,Sharona,Yorkston,F,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,1973-07-26 00:00:00
2594.0,90.0,2.0,Sigismond,Stockow,M,Internal Auditor,Manufacturing,Mass Customer,N,No,1997-06-23 00:00:00
2595.0,56.0,8.0,Land,Bangley,M,Nurse Practicioner,unkown,Affluent Customer,N,Yes,1977-08-17 00:00:00
2596.0,51.0,13.0,Lexis,Deason,F,Assistant Professor,unkown,Affluent Customer,N,Yes,1976-08-20 00:00:00
2597.0,58.0,11.0,Carita,Kemwall,F,Civil Engineer,Manufacturing,High Net Worth,N,Yes,1980-10-25 00:00:00
2598.0,23.0,9.0,Lindsay,Maydway,M,Senior Developer,Manufacturing,Affluent Customer,N,No,1980-03-26 00:00:00
2599.0,9.0,5.0,Pauly,Eilles,F,VP Marketing,Manufacturing,Mass Customer,N,No,1954-05-03 00:00:00
2600.0,55.0,1.0,Darnell,Wistance,M,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,2001-03-03 00:00:00
2601.0,48.0,13.0,Morgana,Wardel,F,Software Engineer III,Financial Services,Affluent Customer,N,No,1975-01-18 00:00:00
2602.0,46.0,3.0,Jessamine,Butcher,F,Structural Analysis Engineer,Health,Mass Customer,N,No,1977-03-22 00:00:00
2603.0,44.0,11.0,Mercy,Jost,F,Nurse,Financial Services,High Net Worth,N,No,1962-02-04 00:00:00
2604.0,91.0,7.0,Lewiss,Jaeggi,M,Account Executive,Retail,Mass Customer,N,Yes,1975-05-08 00:00:00
2605.0,50.0,18.0,Had,Gilling,M,Marketing Manager,Health,High Net Worth,N,Yes,1965-02-03 00:00:00
2606.0,56.0,12.0,Addi,Seager,F,Electrical Engineer,Manufacturing,High Net Worth,N,No,1978-08-19 00:00:00
2607.0,90.0,7.0,Laurent,Ainslee,M,Registered Nurse,Health,Affluent Customer,N,Yes,1992-05-08 00:00:00
2608.0,44.0,6.0,Fenelia,Dockrell,F,Budget/Accounting Analyst III,Health,Affluent Customer,N,Yes,1975-11-05 00:00:00
2609.0,17.0,14.0,Genvieve,Kobes,F,Compensation Analyst,Financial Services,Mass Customer,N,Yes,1964-12-18 00:00:00
2610.0,41.0,10.0,Arliene,Bartolijn,F,Account Coordinator,IT,Mass Customer,N,No,1954-04-30 00:00:00
2611.0,36.0,9.0,Aeriel,Lejeune,F,Tax Accountant,Financial Services,Affluent Customer,N,No,1991-02-18 00:00:00
2612.0,33.0,18.0,Bran,Sauven,M,Statistician I,Retail,Affluent Customer,N,No,1969-04-30 00:00:00
2613.0,78.0,16.0,Trenton,Casaccio,M,unkown,Health,Mass Customer,N,Yes,1966-06-13 00:00:00
2614.0,65.0,18.0,Anatollo,Stendell,M,unkown,Retail,High Net Worth,N,No,1957-10-16 00:00:00
2615.0,23.0,1.0,Cordelia,unkown,F,Nurse,Financial Services,Mass Customer,N,Yes,1998-08-13 00:00:00
2616.0,28.0,13.0,Andee,Ormrod,F,Nurse,unkown,High Net Worth,N,Yes,1970-06-11 00:00:00
2617.0,79.0,18.0,Vanda,Donnellan,F,unkown,Health,High Net Worth,N,No,1959-10-20 00:00:00
2618.0,85.0,4.0,Jay,Prue,M,Administrative Assistant IV,unkown,Mass Customer,N,No,1977-12-14 00:00:00
2619.0,62.0,14.0,Lavinia,Niess,F,Web Designer I,Financial Services,High Net Worth,N,Yes,1978-07-05 00:00:00
2620.0,26.0,1.0,Henderson,Koubek,M,Civil Engineer,Manufacturing,Mass Customer,N,No,1999-04-30 00:00:00
2621.0,24.0,15.0,Moreen,Zoren,F,Assistant Media Planner,Entertainment,High Net Worth,N,No,1974-02-21 00:00:00
2622.0,13.0,16.0,Natty,Sisneros,M,Staff Accountant I,Financial Services,Mass Customer,N,No,1979-12-10 00:00:00
2623.0,42.0,15.0,Zackariah,Catteroll,M,Media Manager III,Property,Mass Customer,N,Yes,1982-07-28 00:00:00
2624.0,37.0,11.0,Winfield,Lampitt,M,Community Outreach Specialist,Retail,Mass Customer,N,Yes,1964-07-08 00:00:00
2625.0,45.0,8.0,Kristal,McRobbie,F,Research Assistant I,Manufacturing,Affluent Customer,N,Yes,1972-03-16 00:00:00
2626.0,42.0,4.0,Gerome,Lawrenz,M,Account Coordinator,Property,Affluent Customer,N,Yes,1998-10-24 00:00:00
2627.0,7.0,12.0,Hildegaard,Gennrich,F,Budget/Accounting Analyst II,Retail,Mass Customer,N,Yes,1971-10-29 00:00:00
2628.0,29.0,1.0,Giselbert,Gudyer,M,Assistant Media Planner,Entertainment,Affluent Customer,N,No,2001-05-21 00:00:00
2629.0,60.0,19.0,Nomi,Bushell,F,Engineer IV,Entertainment,High Net Worth,N,No,1976-08-13 00:00:00
2630.0,76.0,10.0,Jonathon,unkown,M,Senior Sales Associate,Retail,Mass Customer,N,No,1978-12-17 00:00:00
2631.0,4.0,2.0,Antonio,Brewis,M,Software Engineer I,Financial Services,Mass Customer,N,Yes,1995-05-11 00:00:00
2632.0,18.0,16.0,Krishna,Frood,M,unkown,Argiculture,Mass Customer,N,No,1965-09-29 00:00:00
2633.0,47.0,12.0,Shayla,Colnett,F,unkown,Property,Mass Customer,N,Yes,1969-01-18 00:00:00
2634.0,85.0,15.0,Silvester,Scowcroft,M,Quality Engineer,Financial Services,High Net Worth,N,No,1980-07-14 00:00:00
2635.0,45.0,14.0,Arty,Mac Geaney,M,Nurse,Retail,Mass Customer,N,No,1959-01-03 00:00:00
2636.0,35.0,14.0,Carly,Struys,F,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,1974-01-05 00:00:00
2637.0,28.0,11.0,Marcile,Christley,F,Help Desk Operator,Retail,Mass Customer,N,Yes,1972-07-30 00:00:00
2638.0,1.0,15.0,Moritz,Brognot,M,Budget/Accounting Analyst III,IT,Mass Customer,N,Yes,1977-02-10 00:00:00
2639.0,70.0,10.0,Mufi,O'Kielt,F,Geologist IV,Entertainment,Mass Customer,N,Yes,1986-07-03 00:00:00
2640.0,75.0,12.0,Curran,McMeekan,M,Computer Systems Analyst IV,unkown,Affluent Customer,N,No,1978-08-24 00:00:00
2641.0,71.0,12.0,Vina,Tackell,F,Software Test Engineer I,unkown,Mass Customer,N,Yes,1977-03-22 00:00:00
2642.0,36.0,10.65704063378482,Arabelle,Rentelll,U,VP Accounting,Financial Services,High Net Worth,N,No,unkown
2643.0,53.0,18.0,Dulsea,Maffi,F,Nurse,unkown,Affluent Customer,N,No,1989-10-11 00:00:00
2644.0,72.0,12.0,Brooke,Alastair,M,VP Sales,IT,Mass Customer,N,No,1977-09-03 00:00:00
2645.0,20.0,1.0,Ado,Yaldren,M,Technical Writer,IT,High Net Worth,N,Yes,2000-06-26 00:00:00
2646.0,14.0,17.0,Jesselyn,Di Biaggi,F,Sales Representative,Retail,Mass Customer,N,Yes,1972-10-11 00:00:00
2647.0,1.0,10.65704063378482,Marcelia,Blannin,U,Physical Therapy Assistant,IT,High Net Worth,N,No,unkown
2648.0,60.0,1.0,Saunder,Newens,M,Account Representative I,unkown,Affluent Customer,N,No,1998-05-09 00:00:00
2649.0,7.0,20.0,Merwyn,MacPhail,M,Dental Hygienist,Health,Affluent Customer,N,Yes,1986-01-16 00:00:00
2650.0,33.0,10.0,Candice,Patriskson,F,Business Systems Development Analyst,IT,Affluent Customer,N,Yes,1995-08-20 00:00:00
2651.0,10.0,10.0,Silvan,Ellison,M,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,1978-10-20 00:00:00
2652.0,96.0,15.0,Kelbee,Bernat,M,Biostatistician II,unkown,Affluent Customer,N,Yes,1957-12-15 00:00:00
2653.0,80.0,1.0,Aylmer,Glenwright,M,Food Chemist,Health,Affluent Customer,N,No,1995-01-05 00:00:00
2654.0,83.0,13.0,Dawn,Yakovitch,F,Tax Accountant,Telecommunications,Mass Customer,N,No,1977-11-28 00:00:00
2655.0,56.0,15.0,York,Strongman,M,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,1966-06-11 00:00:00
2656.0,80.0,10.0,Halli,Littledike,F,Statistician III,unkown,Mass Customer,N,Yes,1959-05-02 00:00:00
2657.0,20.0,5.0,Coop,Stancer,M,Recruiter,unkown,Mass Customer,N,No,1991-12-16 00:00:00
2658.0,82.0,6.0,Inger,Barnham,F,unkown,Manufacturing,Mass Customer,N,Yes,1964-02-11 00:00:00
